Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-06-30 00:00:00,France,France,FR,65.96,94.62,85.72,22.18,Electricity Maps Estimation
2022-07-01 00:00:00,France,France,FR,62.45,91.94,85.43,22.56,Electricity Maps Estimation
2022-07-02 00:00:00,France,France,FR,61.33,89.81,86.68,24.09,Electricity Maps Estimation
2022-07-03 00:00:00,France,France,FR,60.74,89.16,86.68,23.64,Electricity Maps Estimation
2022-07-04 00:00:00,France,France,FR,62.84,91.85,86.21,24.4,Electricity Maps Estimation
2022-07-05 00:00:00,France,France,FR,69.76,99.86,85.23,23.59,Electricity Maps Estimation
2022-07-06 00:00:00,France,France,FR,65.02,93.94,86.27,24.71,Electricity Maps Estimation
2022-07-07 00:00:00,France,France,FR,59.0,87.54,86.36,23.52,Electricity Maps Estimation
2022-07-08 00:00:00,France,France,FR,65.12,94.35,85.69,23.26,Electricity Maps Estimation
2022-07-09 00:00:00,France,France,FR,57.38,85.41,86.83,23.12,Electricity Maps Estimation
2022-07-10 00:00:00,France,France,FR,59.91,88.31,86.47,22.26,Electricity Maps Estimation
2022-07-11 00:00:00,France,France,FR,66.36,96.61,84.89,22.09,Electricity Maps Estimation
2022-07-12 00:00:00,France,France,FR,68.21,98.85,85.1,23.44,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-13 00:00:00,France,France,FR,85.09,120.54,82.55,27.69,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-14 00:00:00,France,France,FR,63.28,93.62,85.46,28.36,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-15 00:00:00,France,France,FR,66.33,97.24,85.14,29.75,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-16 00:00:00,France,France,FR,62.37,92.95,85.86,30.26,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-17 00:00:00,France,France,FR,60.55,90.75,86.98,32.58,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-18 00:00:00,France,France,FR,79.27,113.6,83.42,33.07,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-19 00:00:00,France,France,FR,74.62,107.75,84.45,35.17,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-20 00:00:00,France,France,FR,84.25,119.92,82.97,30.75,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-21 00:00:00,France,France,FR,82.25,116.97,82.65,28.88,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-22 00:00:00,France,France,FR,82.23,117.26,82.48,28.55,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-23 00:00:00,France,France,FR,79.19,113.2,83.06,27.72,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-24 00:00:00,France,France,FR,67.75,98.82,86.24,31.22,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-25 00:00:00,France,France,FR,61.02,90.75,86.6,35.86,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-26 00:00:00,France,France,FR,78.81,112.51,83.88,30.79,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-27 00:00:00,France,France,FR,75.12,108.26,84.01,30.1,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-28 00:00:00,France,France,FR,81.06,115.93,82.73,28.43,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-29 00:00:00,France,France,FR,84.75,119.49,82.37,26.65,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-30 00:00:00,France,France,FR,71.02,101.77,85.37,27.42,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-07-31 00:00:00,France,France,FR,71.18,102.31,85.23,29.67,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-01 00:00:00,France,France,FR,80.13,113.37,84.1,28.42,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-02 00:00:00,France,France,FR,66.91,96.88,86.38,28.71,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-03 00:00:00,France,France,FR,68.27,98.82,86.01,27.9,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-04 00:00:00,France,France,FR,69.52,100.73,85.09,27.9,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-05 00:00:00,France,France,FR,58.28,87.29,86.83,30.46,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-06 00:00:00,France,France,FR,42.01,66.1,91.21,33.97,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-07 00:00:00,France,France,FR,37.12,60.21,92.03,33.38,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-08 00:00:00,France,France,FR,47.92,74.33,88.64,30.76,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-09 00:00:00,France,France,FR,47.87,74.04,88.69,30.36,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-08-10 00:00:00,France,France,FR,50.29,76.82,88.57,30.18,opendata.reseaux-energies.fr
2022-08-11 00:00:00,France,France,FR,60.22,89.29,87.25,31.24,opendata.reseaux-energies.fr
2022-08-12 00:00:00,France,France,FR,59.55,89.07,86.78,29.18,opendata.reseaux-energies.fr
2022-08-13 00:00:00,France,France,FR,60.31,89.94,86.41,28.09,opendata.reseaux-energies.fr
2022-08-14 00:00:00,France,France,FR,51.48,77.76,89.07,27.38,opendata.reseaux-energies.fr
2022-08-15 00:00:00,France,France,FR,52.57,79.71,87.91,25.88,opendata.reseaux-energies.fr
2022-08-16 00:00:00,France,France,FR,62.69,93.01,86.43,25.94,opendata.reseaux-energies.fr
2022-08-17 00:00:00,France,France,FR,61.5,91.52,86.17,24.62,opendata.reseaux-energies.fr
2022-08-18 00:00:00,France,France,FR,51.37,78.96,87.48,24.92,opendata.reseaux-energies.fr
2022-08-19 00:00:00,France,France,FR,52.07,79.47,87.35,26.8,opendata.reseaux-energies.fr
2022-08-20 00:00:00,France,France,FR,63.44,94.57,85.02,28.08,opendata.reseaux-energies.fr
2022-08-21 00:00:00,France,France,FR,64.88,93.68,87.73,27.71,opendata.reseaux-energies.fr
2022-08-22 00:00:00,France,France,FR,82.93,115.91,84.03,27.78,opendata.reseaux-energies.fr
2022-08-23 00:00:00,France,France,FR,87.58,122.02,82.74,27.48,opendata.reseaux-energies.fr
2022-08-24 00:00:00,France,France,FR,93.18,129.31,81.74,28.69,opendata.reseaux-energies.fr
2022-08-25 00:00:00,France,France,FR,90.11,126.09,81.82,29.96,opendata.reseaux-energies.fr
2022-08-26 00:00:00,France,France,FR,86.18,121.07,82.43,29.52,opendata.reseaux-energies.fr
2022-08-27 00:00:00,France,France,FR,89.54,126.48,80.58,27.37,opendata.reseaux-energies.fr
2022-08-28 00:00:00,France,France,FR,75.5,108.93,83.5,30.63,opendata.reseaux-energies.fr
2022-08-29 00:00:00,France,France,FR,82.25,117.09,81.91,28.82,opendata.reseaux-energies.fr
2022-08-30 00:00:00,France,France,FR,89.77,125.6,81.22,28.1,opendata.reseaux-energies.fr
2022-08-31 00:00:00,France,France,FR,87.57,122.9,81.4,27.4,opendata.reseaux-energies.fr
2022-09-01 00:00:00,France,France,FR,97.09,133.93,80.16,27.15,opendata.reseaux-energies.fr
2022-09-02 00:00:00,France,France,FR,101.71,140.34,79.06,26.51,opendata.reseaux-energies.fr
2022-09-03 00:00:00,France,France,FR,88.8,125.43,80.89,27.45,opendata.reseaux-energies.fr
2022-09-04 00:00:00,France,France,FR,75.81,109.57,83.26,29.18,opendata.reseaux-energies.fr
2022-09-05 00:00:00,France,France,FR,79.83,113.21,83.33,30.0,opendata.reseaux-energies.fr
2022-09-06 00:00:00,France,France,FR,82.1,116.97,82.42,28.53,opendata.reseaux-energies.fr
2022-09-07 00:00:00,France,France,FR,83.59,120.12,81.74,27.76,opendata.reseaux-energies.fr
2022-09-08 00:00:00,France,France,FR,68.36,100.92,84.15,31.12,opendata.reseaux-energies.fr
2022-09-09 00:00:00,France,France,FR,61.22,92.41,85.3,33.67,opendata.reseaux-energies.fr
2022-09-10 00:00:00,France,France,FR,68.07,100.38,84.71,26.51,opendata.reseaux-energies.fr
2022-09-11 00:00:00,France,France,FR,63.95,96.89,84.8,24.41,opendata.reseaux-energies.fr
2022-09-12 00:00:00,France,France,FR,68.3,100.74,84.85,26.72,opendata.reseaux-energies.fr
2022-09-13 00:00:00,France,France,FR,77.47,111.32,83.9,26.22,opendata.reseaux-energies.fr
2022-09-14 00:00:00,France,France,FR,79.49,114.16,83.22,25.53,opendata.reseaux-energies.fr
2022-09-15 00:00:00,France,France,FR,75.94,109.81,83.77,25.56,opendata.reseaux-energies.fr
2022-09-16 00:00:00,France,France,FR,53.51,82.3,88.19,30.45,opendata.reseaux-energies.fr
2022-09-17 00:00:00,France,France,FR,46.03,72.76,90.32,32.72,opendata.reseaux-energies.fr
2022-09-18 00:00:00,France,France,FR,40.85,65.81,91.9,30.69,opendata.reseaux-energies.fr
2022-09-19 00:00:00,France,France,FR,60.04,90.06,86.78,25.96,opendata.reseaux-energies.fr
2022-09-20 00:00:00,France,France,FR,71.01,103.31,84.51,23.91,opendata.reseaux-energies.fr
2022-09-21 00:00:00,France,France,FR,68.37,100.91,84.52,24.93,opendata.reseaux-energies.fr
2022-09-22 00:00:00,France,France,FR,80.01,114.36,83.35,23.45,opendata.reseaux-energies.fr
2022-09-23 00:00:00,France,France,FR,87.39,122.29,82.58,22.45,opendata.reseaux-energies.fr
2022-09-24 00:00:00,France,France,FR,62.39,93.15,85.62,22.84,opendata.reseaux-energies.fr
2022-09-25 00:00:00,France,France,FR,52.87,81.48,87.63,24.63,opendata.reseaux-energies.fr
2022-09-26 00:00:00,France,France,FR,48.39,75.56,88.55,32.36,opendata.reseaux-energies.fr
2022-09-27 00:00:00,France,France,FR,49.94,77.24,88.02,31.32,opendata.reseaux-energies.fr
2022-09-28 00:00:00,France,France,FR,61.37,91.34,85.77,27.54,opendata.reseaux-energies.fr
2022-09-29 00:00:00,France,France,FR,76.98,109.84,83.41,26.21,opendata.reseaux-energies.fr
2022-09-30 00:00:00,France,France,FR,58.54,86.64,86.68,31.68,opendata.reseaux-energies.fr
2022-10-01 00:00:00,France,France,FR,30.2,50.82,93.12,38.65,opendata.reseaux-energies.fr
2022-10-02 00:00:00,France,France,FR,47.39,71.78,89.96,31.25,opendata.reseaux-energies.fr
2022-10-03 00:00:00,France,France,FR,81.74,114.75,82.74,26.38,opendata.reseaux-energies.fr
2022-10-04 00:00:00,France,France,FR,74.64,106.94,83.4,27.31,opendata.reseaux-energies.fr
2022-10-05 00:00:00,France,France,FR,49.62,75.78,88.58,35.16,opendata.reseaux-energies.fr
2022-10-06 00:00:00,France,France,FR,70.63,100.7,85.35,29.06,opendata.reseaux-energies.fr
2022-10-07 00:00:00,France,France,FR,74.34,105.27,84.15,26.42,opendata.reseaux-energies.fr
2022-10-08 00:00:00,France,France,FR,67.06,96.12,85.59,23.43,opendata.reseaux-energies.fr
2022-10-09 00:00:00,France,France,FR,53.48,79.63,88.33,26.24,opendata.reseaux-energies.fr
2022-10-10 00:00:00,France,France,FR,71.65,101.09,84.62,22.72,opendata.reseaux-energies.fr
2022-10-11 00:00:00,France,France,FR,77.53,109.32,82.64,20.58,opendata.reseaux-energies.fr
2022-10-12 00:00:00,France,France,FR,81.69,114.67,81.96,20.41,opendata.reseaux-energies.fr
2022-10-13 00:00:00,France,France,FR,78.98,111.47,81.94,21.97,opendata.reseaux-energies.fr
2022-10-14 00:00:00,France,France,FR,69.28,100.16,83.33,25.18,opendata.reseaux-energies.fr
2022-10-15 00:00:00,France,France,FR,60.13,89.31,85.58,29.68,opendata.reseaux-energies.fr
2022-10-16 00:00:00,France,France,FR,52.79,79.67,87.97,28.58,opendata.reseaux-energies.fr
2022-10-17 00:00:00,France,France,FR,71.5,101.96,84.38,27.29,opendata.reseaux-energies.fr
2022-10-18 00:00:00,France,France,FR,67.99,98.41,84.47,25.06,opendata.reseaux-energies.fr
2022-10-19 00:00:00,France,France,FR,63.77,93.77,84.22,29.22,opendata.reseaux-energies.fr
2022-10-20 00:00:00,France,France,FR,67.63,98.31,83.39,28.86,opendata.reseaux-energies.fr
2022-10-21 00:00:00,France,France,FR,65.29,95.07,83.92,29.66,opendata.reseaux-energies.fr
2022-10-22 00:00:00,France,France,FR,58.82,86.32,85.84,26.19,opendata.reseaux-energies.fr
2022-10-23 00:00:00,France,France,FR,38.37,58.52,90.4,32.11,opendata.reseaux-energies.fr
2022-10-24 00:00:00,France,France,FR,42.96,66.87,89.28,32.95,opendata.reseaux-energies.fr
2022-10-25 00:00:00,France,France,FR,57.24,85.11,85.68,25.41,opendata.reseaux-energies.fr
2022-10-26 00:00:00,France,France,FR,55.4,82.2,86.89,29.48,opendata.reseaux-energies.fr
2022-10-27 00:00:00,France,France,FR,50.35,76.4,87.41,29.45,opendata.reseaux-energies.fr
2022-10-28 00:00:00,France,France,FR,57.07,84.84,86.05,26.85,opendata.reseaux-energies.fr
2022-10-29 00:00:00,France,France,FR,58.66,87.15,85.66,27.95,opendata.reseaux-energies.fr
2022-10-30 00:00:00,France,France,FR,64.58,94.85,84.68,23.08,Electricity Maps Estimation; opendata.reseaux-energies.fr
2022-10-31 00:00:00,France,France,FR,54.22,81.02,87.19,28.79,opendata.reseaux-energies.fr
2022-11-01 00:00:00,France,France,FR,34.76,56.73,91.61,36.48,opendata.reseaux-energies.fr
2022-11-02 00:00:00,France,France,FR,58.95,87.36,85.53,30.91,opendata.reseaux-energies.fr
2022-11-03 00:00:00,France,France,FR,56.18,82.88,86.63,32.36,opendata.reseaux-energies.fr
2022-11-04 00:00:00,France,France,FR,64.14,93.31,84.83,30.19,opendata.reseaux-energies.fr
2022-11-05 00:00:00,France,France,FR,68.95,99.52,83.59,24.99,opendata.reseaux-energies.fr
2022-11-06 00:00:00,France,France,FR,47.64,72.04,89.6,33.41,opendata.reseaux-energies.fr
2022-11-07 00:00:00,France,France,FR,50.18,76.25,87.69,35.21,opendata.reseaux-energies.fr
2022-11-08 00:00:00,France,France,FR,42.7,65.93,89.74,35.67,opendata.reseaux-energies.fr
2022-11-09 00:00:00,France,France,FR,61.22,89.77,85.14,28.69,opendata.reseaux-energies.fr
2022-11-10 00:00:00,France,France,FR,68.03,98.92,83.56,27.74,opendata.reseaux-energies.fr
2022-11-11 00:00:00,France,France,FR,64.37,94.47,84.18,25.78,opendata.reseaux-energies.fr
2022-11-12 00:00:00,France,France,FR,68.19,99.11,83.19,24.89,opendata.reseaux-energies.fr
2022-11-13 00:00:00,France,France,FR,74.73,107.07,82.13,21.18,opendata.reseaux-energies.fr
2022-11-14 00:00:00,France,France,FR,74.24,104.74,83.33,26.05,opendata.reseaux-energies.fr
2022-11-15 00:00:00,France,France,FR,59.89,86.86,86.52,31.89,opendata.reseaux-energies.fr
2022-11-16 00:00:00,France,France,FR,42.46,65.14,90.55,36.42,opendata.reseaux-energies.fr
2022-11-17 00:00:00,France,France,FR,37.33,58.85,91.68,37.89,opendata.reseaux-energies.fr
2022-11-18 00:00:00,France,France,FR,72.21,101.64,84.5,28.15,opendata.reseaux-energies.fr
2022-11-19 00:00:00,France,France,FR,83.67,115.65,82.64,25.36,opendata.reseaux-energies.fr
2022-11-20 00:00:00,France,France,FR,69.73,100.06,84.13,28.78,opendata.reseaux-energies.fr
2022-11-21 00:00:00,France,France,FR,64.43,92.39,85.84,32.9,opendata.reseaux-energies.fr
2022-11-22 00:00:00,France,France,FR,62.57,89.86,86.45,35.44,opendata.reseaux-energies.fr
2022-11-23 00:00:00,France,France,FR,56.08,81.57,88.21,34.94,opendata.reseaux-energies.fr
2022-11-24 00:00:00,France,France,FR,59.45,86.27,87.01,32.57,opendata.reseaux-energies.fr
2022-11-25 00:00:00,France,France,FR,75.98,106.11,83.93,26.72,opendata.reseaux-energies.fr
2022-11-26 00:00:00,France,France,FR,80.96,111.83,83.14,25.64,opendata.reseaux-energies.fr
2022-11-27 00:00:00,France,France,FR,70.57,98.18,86.49,29.45,opendata.reseaux-energies.fr
2022-11-28 00:00:00,France,France,FR,105.32,139.53,79.62,23.58,opendata.reseaux-energies.fr
2022-11-29 00:00:00,France,France,FR,112.94,148.6,78.19,21.87,opendata.reseaux-energies.fr
2022-11-30 00:00:00,France,France,FR,113.65,149.11,77.72,21.52,opendata.reseaux-energies.fr
2022-12-01 00:00:00,France,France,FR,113.81,148.62,78.63,22.82,opendata.reseaux-energies.fr
2022-12-02 00:00:00,France,France,FR,117.33,152.88,77.75,21.11,opendata.reseaux-energies.fr
2022-12-03 00:00:00,France,France,FR,109.34,142.71,79.49,20.3,opendata.reseaux-energies.fr
2022-12-04 00:00:00,France,France,FR,114.38,148.08,79.3,16.47,opendata.reseaux-energies.fr
2022-12-05 00:00:00,France,France,FR,116.61,152.02,78.37,21.21,opendata.reseaux-energies.fr
2022-12-06 00:00:00,France,France,FR,121.69,158.68,77.3,20.72,opendata.reseaux-energies.fr
2022-12-07 00:00:00,France,France,FR,122.81,160.24,76.63,19.94,opendata.reseaux-energies.fr
2022-12-08 00:00:00,France,France,FR,130.72,168.58,75.94,19.48,opendata.reseaux-energies.fr
2022-12-09 00:00:00,France,France,FR,115.04,149.85,78.46,19.94,opendata.reseaux-energies.fr
2022-12-10 00:00:00,France,France,FR,115.07,149.06,79.09,17.16,opendata.reseaux-energies.fr
2022-12-11 00:00:00,France,France,FR,122.79,158.38,78.13,17.01,opendata.reseaux-energies.fr
2022-12-12 00:00:00,France,France,FR,118.63,154.3,78.57,23.02,opendata.reseaux-energies.fr
2022-12-13 00:00:00,France,France,FR,107.57,141.16,79.82,23.83,opendata.reseaux-energies.fr
2022-12-14 00:00:00,France,France,FR,101.33,133.78,80.2,21.34,opendata.reseaux-energies.fr
2022-12-15 00:00:00,France,France,FR,92.68,123.56,81.56,23.56,opendata.reseaux-energies.fr
2022-12-16 00:00:00,France,France,FR,93.7,124.52,81.86,23.51,opendata.reseaux-energies.fr
2022-12-17 00:00:00,France,France,FR,102.16,133.86,80.89,20.73,opendata.reseaux-energies.fr
2022-12-18 00:00:00,France,France,FR,78.21,104.97,85.53,26.52,opendata.reseaux-energies.fr
2022-12-19 00:00:00,France,France,FR,48.07,70.45,89.72,31.34,opendata.reseaux-energies.fr
2022-12-20 00:00:00,France,France,FR,49.11,71.73,89.36,27.97,opendata.reseaux-energies.fr
2022-12-21 00:00:00,France,France,FR,46.71,69.07,89.69,27.22,opendata.reseaux-energies.fr
2022-12-22 00:00:00,France,France,FR,33.34,53.21,92.02,31.57,opendata.reseaux-energies.fr
2022-12-23 00:00:00,France,France,FR,30.64,49.91,92.71,32.51,opendata.reseaux-energies.fr
2022-12-24 00:00:00,France,France,FR,26.83,44.98,94.12,28.48,opendata.reseaux-energies.fr
2022-12-25 00:00:00,France,France,FR,24.52,42.39,94.32,29.73,opendata.reseaux-energies.fr
2022-12-26 00:00:00,France,France,FR,31.48,50.86,93.47,31.3,opendata.reseaux-energies.fr
2022-12-27 00:00:00,France,France,FR,29.8,48.04,94.09,28.53,opendata.reseaux-energies.fr
2022-12-28 00:00:00,France,France,FR,18.88,35.08,95.69,36.32,opendata.reseaux-energies.fr
2022-12-29 00:00:00,France,France,FR,25.2,43.23,94.59,36.28,opendata.reseaux-energies.fr
2022-12-30 00:00:00,France,France,FR,23.03,40.67,95.0,41.11,opendata.reseaux-energies.fr
2022-12-31 00:00:00,France,France,FR,22.34,40.84,94.81,44.32,opendata.reseaux-energies.fr
2023-01-01 00:00:00,France,France,FR,29.35,48.96,93.57,38.21,opendata.reseaux-energies.fr
2023-01-02 00:00:00,France,France,FR,30.42,47.89,93.3,26.2,opendata.reseaux-energies.fr
2023-01-03 00:00:00,France,France,FR,36.8,56.24,91.46,27.31,opendata.reseaux-energies.fr
2023-01-04 00:00:00,France,France,FR,21.61,37.97,95.06,32.58,opendata.reseaux-energies.fr
2023-01-05 00:00:00,France,France,FR,38.55,58.22,91.16,25.28,opendata.reseaux-energies.fr
2023-01-06 00:00:00,France,France,FR,30.82,48.6,92.96,25.99,opendata.reseaux-energies.fr
2023-01-07 00:00:00,France,France,FR,21.6,37.9,94.91,31.62,opendata.reseaux-energies.fr
2023-01-08 00:00:00,France,France,FR,22.69,38.9,94.77,32.1,opendata.reseaux-energies.fr
2023-01-09 00:00:00,France,France,FR,27.64,44.41,93.68,33.14,opendata.reseaux-energies.fr
2023-01-10 00:00:00,France,France,FR,26.13,42.43,94.05,31.63,opendata.reseaux-energies.fr
2023-01-11 00:00:00,France,France,FR,22.34,37.74,95.02,31.95,opendata.reseaux-energies.fr
2023-01-12 00:00:00,France,France,FR,20.41,35.61,95.39,33.97,opendata.reseaux-energies.fr
2023-01-13 00:00:00,France,France,FR,23.09,38.75,94.87,32.36,opendata.reseaux-energies.fr
2023-01-14 00:00:00,France,France,FR,20.27,36.31,95.32,33.27,opendata.reseaux-energies.fr
2023-01-15 00:00:00,France,France,FR,21.91,38.78,94.95,35.56,Electricity Maps Estimation; opendata.reseaux-energies.fr
2023-01-16 00:00:00,France,France,FR,37.25,56.39,91.7,31.71,opendata.reseaux-energies.fr
2023-01-17 00:00:00,France,France,FR,63.04,87.57,86.5,24.83,opendata.reseaux-energies.fr
2023-01-18 00:00:00,France,France,FR,60.7,85.65,86.72,26.23,opendata.reseaux-energies.fr
2023-01-19 00:00:00,France,France,FR,80.09,107.06,85.0,27.94,opendata.reseaux-energies.fr
2023-01-20 00:00:00,France,France,FR,76.57,103.72,84.25,26.48,opendata.reseaux-energies.fr
2023-01-21 00:00:00,France,France,FR,74.31,101.05,85.08,26.49,opendata.reseaux-energies.fr
2023-01-22 00:00:00,France,France,FR,84.13,111.46,83.99,24.48,opendata.reseaux-energies.fr
2023-01-23 00:00:00,France,France,FR,81.8,109.38,83.87,27.58,opendata.reseaux-energies.fr
2023-01-24 00:00:00,France,France,FR,86.47,114.41,83.06,26.09,opendata.reseaux-energies.fr
2023-01-25 00:00:00,France,France,FR,99.24,130.3,80.65,23.0,opendata.reseaux-energies.fr
2023-01-26 00:00:00,France,France,FR,85.89,114.03,82.86,24.38,opendata.reseaux-energies.fr
2023-01-27 00:00:00,France,France,FR,78.33,104.26,84.65,26.85,opendata.reseaux-energies.fr
2023-01-28 00:00:00,France,France,FR,73.28,100.53,84.37,22.03,opendata.reseaux-energies.fr
2023-01-29 00:00:00,France,France,FR,68.55,96.12,84.87,20.16,opendata.reseaux-energies.fr
2023-01-30 00:00:00,France,France,FR,56.88,81.82,87.18,27.54,opendata.reseaux-energies.fr
2023-01-31 00:00:00,France,France,FR,47.94,71.02,89.17,26.92,opendata.reseaux-energies.fr
2023-02-01 00:00:00,France,France,FR,47.25,70.14,88.9,26.66,opendata.reseaux-energies.fr
2023-02-02 00:00:00,France,France,FR,52.55,77.09,87.58,23.8,opendata.reseaux-energies.fr
2023-02-03 00:00:00,France,France,FR,49.88,73.38,88.8,22.76,opendata.reseaux-energies.fr
2023-02-04 00:00:00,France,France,FR,57.42,82.41,86.92,16.68,opendata.reseaux-energies.fr
2023-02-05 00:00:00,France,France,FR,34.36,53.88,92.06,21.97,opendata.reseaux-energies.fr
2023-02-06 00:00:00,France,France,FR,60.47,83.98,87.15,23.89,opendata.reseaux-energies.fr
2023-02-07 00:00:00,France,France,FR,62.8,85.98,87.56,26.07,opendata.reseaux-energies.fr
2023-02-08 00:00:00,France,France,FR,69.74,95.24,85.75,22.57,opendata.reseaux-energies.fr
2023-02-09 00:00:00,France,France,FR,79.51,107.37,83.75,20.69,opendata.reseaux-energies.fr
2023-02-10 00:00:00,France,France,FR,81.77,109.67,83.55,19.08,opendata.reseaux-energies.fr
2023-02-11 00:00:00,France,France,FR,81.87,109.25,83.75,17.01,opendata.reseaux-energies.fr
2023-02-12 00:00:00,France,France,FR,68.46,94.69,85.51,16.95,opendata.reseaux-energies.fr
2023-02-13 00:00:00,France,France,FR,78.78,106.03,83.79,18.66,opendata.reseaux-energies.fr
2023-02-14 00:00:00,France,France,FR,75.73,102.86,83.95,18.58,opendata.reseaux-energies.fr
2023-02-15 00:00:00,France,France,FR,76.75,104.26,83.83,18.41,opendata.reseaux-energies.fr
2023-02-16 00:00:00,France,France,FR,68.48,93.38,86.35,21.02,opendata.reseaux-energies.fr
2023-02-17 00:00:00,France,France,FR,43.66,65.87,89.64,22.39,opendata.reseaux-energies.fr
2023-02-18 00:00:00,France,France,FR,38.77,59.5,91.33,22.82,opendata.reseaux-energies.fr
2023-02-19 00:00:00,France,France,FR,44.79,67.13,89.87,18.03,opendata.reseaux-energies.fr
2023-02-20 00:00:00,France,France,FR,59.46,85.33,86.76,19.44,opendata.reseaux-energies.fr
2023-02-21 00:00:00,France,France,FR,71.71,99.59,84.09,17.27,opendata.reseaux-energies.fr
2023-02-22 00:00:00,France,France,FR,77.63,106.82,82.93,16.47,opendata.reseaux-energies.fr
2023-02-23 00:00:00,France,France,FR,73.66,101.76,83.6,17.45,opendata.reseaux-energies.fr
2023-02-24 00:00:00,France,France,FR,67.98,95.5,84.64,18.73,opendata.reseaux-energies.fr
2023-02-25 00:00:00,France,France,FR,63.24,90.24,85.67,20.82,opendata.reseaux-energies.fr
2023-02-26 00:00:00,France,France,FR,44.46,67.39,90.08,31.72,opendata.reseaux-energies.fr
2023-02-27 00:00:00,France,France,FR,74.64,102.76,84.33,28.42,opendata.reseaux-energies.fr
2023-02-28 00:00:00,France,France,FR,89.28,120.96,81.51,24.75,opendata.reseaux-energies.fr
2023-03-01 00:00:00,France,France,FR,86.38,118.03,81.62,24.36,opendata.reseaux-energies.fr
2023-03-02 00:00:00,France,France,FR,96.79,129.49,80.21,21.44,opendata.reseaux-energies.fr
2023-03-03 00:00:00,France,France,FR,94.37,126.1,80.75,22.81,opendata.reseaux-energies.fr
2023-03-04 00:00:00,France,France,FR,88.28,121.63,81.35,23.4,opendata.reseaux-energies.fr
2023-03-05 00:00:00,France,France,FR,99.23,134.33,79.97,21.08,opendata.reseaux-energies.fr
2023-03-06 00:00:00,France,France,FR,103.37,138.69,78.92,22.89,opendata.reseaux-energies.fr
2023-03-07 00:00:00,France,France,FR,73.47,100.44,85.78,26.69,opendata.reseaux-energies.fr
2023-03-08 00:00:00,France,France,FR,59.84,85.01,87.96,30.11,opendata.reseaux-energies.fr
2023-03-09 00:00:00,France,France,FR,44.61,68.55,89.82,34.16,opendata.reseaux-energies.fr
2023-03-10 00:00:00,France,France,FR,52.33,77.71,88.42,34.85,opendata.reseaux-energies.fr
2023-03-11 00:00:00,France,France,FR,53.01,77.42,88.77,27.32,opendata.reseaux-energies.fr
2023-03-12 00:00:00,France,France,FR,27.32,46.4,93.8,35.35,opendata.reseaux-energies.fr
2023-03-13 00:00:00,France,France,FR,25.9,44.91,94.0,41.35,opendata.reseaux-energies.fr
2023-03-14 00:00:00,France,France,FR,36.99,57.5,92.0,38.2,opendata.reseaux-energies.fr
2023-03-15 00:00:00,France,France,FR,51.68,74.58,89.15,27.39,opendata.reseaux-energies.fr
2023-03-16 00:00:00,France,France,FR,31.61,50.95,93.06,32.29,opendata.reseaux-energies.fr
2023-03-17 00:00:00,France,France,FR,35.48,55.22,92.23,31.49,opendata.reseaux-energies.fr
2023-03-18 00:00:00,France,France,FR,35.06,55.31,91.89,29.13,opendata.reseaux-energies.fr
2023-03-19 00:00:00,France,France,FR,44.46,67.16,89.8,25.83,opendata.reseaux-energies.fr
2023-03-20 00:00:00,France,France,FR,55.85,81.53,87.04,25.27,opendata.reseaux-energies.fr
2023-03-21 00:00:00,France,France,FR,43.91,66.35,89.66,25.71,opendata.reseaux-energies.fr
2023-03-22 00:00:00,France,France,FR,26.86,45.07,93.75,32.82,opendata.reseaux-energies.fr
